audio_path,frame_dir,num_frames
../epic_clips_data/audio/train/P01/P01_09_229.mp3,../epic_clips_data/frames/train/P01/P01_09_229,24
../epic_clips_data/audio/train/P01/P01_09_445.mp3,../epic_clips_data/frames/train/P01/P01_09_445,75
../epic_clips_data/audio/train/P01/P01_06_3.mp3,../epic_clips_data/frames/train/P01/P01_06_3,39
../epic_clips_data/audio/train/P01/P01_01_298.mp3,../epic_clips_data/frames/train/P01/P01_01_298,82
../epic_clips_data/audio/train/P01/P01_01_141.mp3,../epic_clips_data/frames/train/P01/P01_01_141,43
../epic_clips_data/audio/train/P01/P01_18_642.mp3,../epic_clips_data/frames/train/P01/P01_18_642,139
../epic_clips_data/audio/train/P01/P01_06_52.mp3,../epic_clips_data/frames/train/P01/P01_06_52,50
../epic_clips_data/audio/train/P01/P01_17_175.mp3,../epic_clips_data/frames/train/P01/P01_17_175,40
../epic_clips_data/audio/train/P01/P01_06_94.mp3,../epic_clips_data/frames/train/P01/P01_06_94,105
../epic_clips_data/audio/train/P01/P01_05_21.mp3,../epic_clips_data/frames/train/P01/P01_05_21,33
../epic_clips_data/audio/train/P01/P01_01_252.mp3,../epic_clips_data/frames/train/P01/P01_01_252,25
../epic_clips_data/audio/train/P01/P01_01_46.mp3,../epic_clips_data/frames/train/P01/P01_01_46,25
../epic_clips_data/audio/train/P01/P01_02_75.mp3,../epic_clips_data/frames/train/P01/P01_02_75,74
../epic_clips_data/audio/train/P01/P01_109_260.mp3,../epic_clips_data/frames/train/P01/P01_109_260,28
../epic_clips_data/audio/train/P01/P01_18_545.mp3,../epic_clips_data/frames/train/P01/P01_18_545,38
../epic_clips_data/audio/train/P01/P01_02_24.mp3,../epic_clips_data/frames/train/P01/P01_02_24,66
../epic_clips_data/audio/train/P01/P01_19_39.mp3,../epic_clips_data/frames/train/P01/P01_19_39,141
../epic_clips_data/audio/train/P01/P01_02_63.mp3,../epic_clips_data/frames/train/P01/P01_02_63,72
../epic_clips_data/audio/train/P01/P01_109_192.mp3,../epic_clips_data/frames/train/P01/P01_109_192,24
../epic_clips_data/audio/train/P01/P01_109_471.mp3,../epic_clips_data/frames/train/P01/P01_109_471,48
../epic_clips_data/audio/train/P01/P01_09_627.mp3,../epic_clips_data/frames/train/P01/P01_09_627,117
../epic_clips_data/audio/train/P01/P01_109_847.mp3,../epic_clips_data/frames/train/P01/P01_109_847,30
../epic_clips_data/audio/train/P01/P01_106_216.mp3,../epic_clips_data/frames/train/P01/P01_106_216,67
../epic_clips_data/audio/train/P01/P01_102_46.mp3,../epic_clips_data/frames/train/P01/P01_102_46,29
../epic_clips_data/audio/train/P01/P01_02_69.mp3,../epic_clips_data/frames/train/P01/P01_02_69,63
../epic_clips_data/audio/train/P01/P01_05_190.mp3,../epic_clips_data/frames/train/P01/P01_05_190,30
../epic_clips_data/audio/train/P01/P01_17_51.mp3,../epic_clips_data/frames/train/P01/P01_17_51,75
../epic_clips_data/audio/train/P01/P01_18_230.mp3,../epic_clips_data/frames/train/P01/P01_18_230,31
../epic_clips_data/audio/train/P01/P01_18_277.mp3,../epic_clips_data/frames/train/P01/P01_18_277,50
../epic_clips_data/audio/train/P01/P01_18_681.mp3,../epic_clips_data/frames/train/P01/P01_18_681,73
../epic_clips_data/audio/train/P01/P01_02_96.mp3,../epic_clips_data/frames/train/P01/P01_02_96,24
../epic_clips_data/audio/train/P01/P01_109_477.mp3,../epic_clips_data/frames/train/P01/P01_109_477,40
../epic_clips_data/audio/train/P01/P01_109_759.mp3,../epic_clips_data/frames/train/P01/P01_109_759,50
../epic_clips_data/audio/train/P01/P01_105_16.mp3,../epic_clips_data/frames/train/P01/P01_105_16,24
../epic_clips_data/audio/train/P01/P01_106_123.mp3,../epic_clips_data/frames/train/P01/P01_106_123,36
../epic_clips_data/audio/train/P01/P01_01_259.mp3,../epic_clips_data/frames/train/P01/P01_01_259,48
../epic_clips_data/audio/train/P01/P01_18_660.mp3,../epic_clips_data/frames/train/P01/P01_18_660,43
../epic_clips_data/audio/train/P01/P01_05_227.mp3,../epic_clips_data/frames/train/P01/P01_05_227,52
../epic_clips_data/audio/train/P01/P01_05_22.mp3,../epic_clips_data/frames/train/P01/P01_05_22,30
../epic_clips_data/audio/train/P01/P01_09_102.mp3,../epic_clips_data/frames/train/P01/P01_09_102,95
../epic_clips_data/audio/train/P01/P01_09_874.mp3,../epic_clips_data/frames/train/P01/P01_09_874,61
../epic_clips_data/audio/train/P01/P01_109_512.mp3,../epic_clips_data/frames/train/P01/P01_109_512,72
../epic_clips_data/audio/train/P01/P01_09_315.mp3,../epic_clips_data/frames/train/P01/P01_09_315,105
../epic_clips_data/audio/train/P01/P01_18_516.mp3,../epic_clips_data/frames/train/P01/P01_18_516,88
../epic_clips_data/audio/train/P01/P01_109_610.mp3,../epic_clips_data/frames/train/P01/P01_109_610,282
../epic_clips_data/audio/train/P01/P01_109_353.mp3,../epic_clips_data/frames/train/P01/P01_109_353,190
../epic_clips_data/audio/train/P01/P01_01_98.mp3,../epic_clips_data/frames/train/P01/P01_01_98,26
../epic_clips_data/audio/train/P01/P01_109_420.mp3,../epic_clips_data/frames/train/P01/P01_109_420,26
../epic_clips_data/audio/train/P01/P01_109_307.mp3,../epic_clips_data/frames/train/P01/P01_109_307,66
../epic_clips_data/audio/train/P01/P01_109_234.mp3,../epic_clips_data/frames/train/P01/P01_109_234,82
../epic_clips_data/audio/train/P01/P01_109_555.mp3,../epic_clips_data/frames/train/P01/P01_109_555,141
../epic_clips_data/audio/train/P01/P01_18_638.mp3,../epic_clips_data/frames/train/P01/P01_18_638,117
../epic_clips_data/audio/train/P01/P01_18_513.mp3,../epic_clips_data/frames/train/P01/P01_18_513,104
../epic_clips_data/audio/train/P01/P01_01_204.mp3,../epic_clips_data/frames/train/P01/P01_01_204,38
../epic_clips_data/audio/train/P01/P01_18_189.mp3,../epic_clips_data/frames/train/P01/P01_18_189,26
../epic_clips_data/audio/train/P01/P01_09_92.mp3,../epic_clips_data/frames/train/P01/P01_09_92,157
../epic_clips_data/audio/train/P01/P01_09_269.mp3,../epic_clips_data/frames/train/P01/P01_09_269,113
../epic_clips_data/audio/train/P01/P01_01_191.mp3,../epic_clips_data/frames/train/P01/P01_01_191,78
../epic_clips_data/audio/train/P01/P01_102_72.mp3,../epic_clips_data/frames/train/P01/P01_102_72,25
../epic_clips_data/audio/train/P01/P01_01_26.mp3,../epic_clips_data/frames/train/P01/P01_01_26,38
../epic_clips_data/audio/train/P01/P01_01_125.mp3,../epic_clips_data/frames/train/P01/P01_01_125,32
../epic_clips_data/audio/train/P01/P01_18_588.mp3,../epic_clips_data/frames/train/P01/P01_18_588,40
../epic_clips_data/audio/train/P01/P01_109_672.mp3,../epic_clips_data/frames/train/P01/P01_109_672,27
../epic_clips_data/audio/train/P01/P01_02_62.mp3,../epic_clips_data/frames/train/P01/P01_02_62,68
../epic_clips_data/audio/train/P01/P01_105_612.mp3,../epic_clips_data/frames/train/P01/P01_105_612,56
../epic_clips_data/audio/train/P01/P01_09_374.mp3,../epic_clips_data/frames/train/P01/P01_09_374,98
../epic_clips_data/audio/train/P01/P01_01_272.mp3,../epic_clips_data/frames/train/P01/P01_01_272,38
../epic_clips_data/audio/train/P01/P01_10_23.mp3,../epic_clips_data/frames/train/P01/P01_10_23,105
../epic_clips_data/audio/train/P01/P01_03_9.mp3,../epic_clips_data/frames/train/P01/P01_03_9,24
../epic_clips_data/audio/train/P01/P01_01_73.mp3,../epic_clips_data/frames/train/P01/P01_01_73,79
../epic_clips_data/audio/train/P01/P01_105_584.mp3,../epic_clips_data/frames/train/P01/P01_105_584,50
../epic_clips_data/audio/train/P01/P01_17_261.mp3,../epic_clips_data/frames/train/P01/P01_17_261,96
../epic_clips_data/audio/train/P01/P01_02_117.mp3,../epic_clips_data/frames/train/P01/P01_02_117,45
../epic_clips_data/audio/train/P01/P01_105_726.mp3,../epic_clips_data/frames/train/P01/P01_105_726,27
../epic_clips_data/audio/train/P01/P01_105_203.mp3,../epic_clips_data/frames/train/P01/P01_105_203,147
../epic_clips_data/audio/train/P01/P01_105_294.mp3,../epic_clips_data/frames/train/P01/P01_105_294,60
../epic_clips_data/audio/train/P01/P01_108_36.mp3,../epic_clips_data/frames/train/P01/P01_108_36,24
../epic_clips_data/audio/train/P01/P01_109_459.mp3,../epic_clips_data/frames/train/P01/P01_109_459,100
../epic_clips_data/audio/train/P01/P01_102_20.mp3,../epic_clips_data/frames/train/P01/P01_102_20,25
../epic_clips_data/audio/train/P01/P01_09_541.mp3,../epic_clips_data/frames/train/P01/P01_09_541,64
../epic_clips_data/audio/train/P01/P01_09_632.mp3,../epic_clips_data/frames/train/P01/P01_09_632,34
../epic_clips_data/audio/train/P01/P01_09_361.mp3,../epic_clips_data/frames/train/P01/P01_09_361,46
../epic_clips_data/audio/train/P01/P01_109_861.mp3,../epic_clips_data/frames/train/P01/P01_109_861,53
../epic_clips_data/audio/train/P01/P01_105_90.mp3,../epic_clips_data/frames/train/P01/P01_105_90,47
../epic_clips_data/audio/train/P01/P01_09_822.mp3,../epic_clips_data/frames/train/P01/P01_09_822,26
../epic_clips_data/audio/train/P01/P01_09_753.mp3,../epic_clips_data/frames/train/P01/P01_09_753,136
../epic_clips_data/audio/train/P01/P01_105_559.mp3,../epic_clips_data/frames/train/P01/P01_105_559,74
../epic_clips_data/audio/train/P01/P01_01_174.mp3,../epic_clips_data/frames/train/P01/P01_01_174,270
../epic_clips_data/audio/train/P01/P01_06_93.mp3,../epic_clips_data/frames/train/P01/P01_06_93,59
../epic_clips_data/audio/train/P01/P01_109_670.mp3,../epic_clips_data/frames/train/P01/P01_109_670,26
../epic_clips_data/audio/train/P01/P01_09_123.mp3,../epic_clips_data/frames/train/P01/P01_09_123,269
../epic_clips_data/audio/train/P01/P01_04_9.mp3,../epic_clips_data/frames/train/P01/P01_04_9,41
../epic_clips_data/audio/train/P01/P01_109_579.mp3,../epic_clips_data/frames/train/P01/P01_109_579,36
../epic_clips_data/audio/train/P01/P01_109_650.mp3,../epic_clips_data/frames/train/P01/P01_109_650,58
../epic_clips_data/audio/train/P01/P01_109_663.mp3,../epic_clips_data/frames/train/P01/P01_109_663,28
../epic_clips_data/audio/train/P01/P01_09_107.mp3,../epic_clips_data/frames/train/P01/P01_09_107,157
../epic_clips_data/audio/train/P01/P01_105_630.mp3,../epic_clips_data/frames/train/P01/P01_105_630,32
../epic_clips_data/audio/train/P01/P01_09_310.mp3,../epic_clips_data/frames/train/P01/P01_09_310,29
../epic_clips_data/audio/train/P01/P01_09_830.mp3,../epic_clips_data/frames/train/P01/P01_09_830,32
../epic_clips_data/audio/train/P01/P01_17_180.mp3,../epic_clips_data/frames/train/P01/P01_17_180,39
../epic_clips_data/audio/train/P01/P01_09_587.mp3,../epic_clips_data/frames/train/P01/P01_09_587,40
../epic_clips_data/audio/train/P01/P01_109_452.mp3,../epic_clips_data/frames/train/P01/P01_109_452,119
../epic_clips_data/audio/train/P01/P01_106_153.mp3,../epic_clips_data/frames/train/P01/P01_106_153,28
../epic_clips_data/audio/train/P01/P01_19_110.mp3,../epic_clips_data/frames/train/P01/P01_19_110,156
../epic_clips_data/audio/train/P01/P01_01_286.mp3,../epic_clips_data/frames/train/P01/P01_01_286,47
../epic_clips_data/audio/train/P01/P01_105_150.mp3,../epic_clips_data/frames/train/P01/P01_105_150,64
../epic_clips_data/audio/train/P01/P01_05_255.mp3,../epic_clips_data/frames/train/P01/P01_05_255,24
../epic_clips_data/audio/train/P01/P01_17_112.mp3,../epic_clips_data/frames/train/P01/P01_17_112,99
../epic_clips_data/audio/train/P01/P01_17_162.mp3,../epic_clips_data/frames/train/P01/P01_17_162,50
../epic_clips_data/audio/train/P01/P01_09_146.mp3,../epic_clips_data/frames/train/P01/P01_09_146,46
../epic_clips_data/audio/train/P01/P01_01_190.mp3,../epic_clips_data/frames/train/P01/P01_01_190,36
../epic_clips_data/audio/train/P01/P01_01_83.mp3,../epic_clips_data/frames/train/P01/P01_01_83,95
../epic_clips_data/audio/train/P01/P01_109_451.mp3,../epic_clips_data/frames/train/P01/P01_109_451,111
../epic_clips_data/audio/train/P01/P01_105_430.mp3,../epic_clips_data/frames/train/P01/P01_105_430,38
../epic_clips_data/audio/train/P01/P01_109_203.mp3,../epic_clips_data/frames/train/P01/P01_109_203,36
../epic_clips_data/audio/train/P01/P01_18_620.mp3,../epic_clips_data/frames/train/P01/P01_18_620,64
../epic_clips_data/audio/train/P01/P01_09_202.mp3,../epic_clips_data/frames/train/P01/P01_09_202,136
../epic_clips_data/audio/train/P01/P01_01_302.mp3,../epic_clips_data/frames/train/P01/P01_01_302,34
../epic_clips_data/audio/train/P01/P01_18_631.mp3,../epic_clips_data/frames/train/P01/P01_18_631,214
../epic_clips_data/audio/train/P01/P01_09_286.mp3,../epic_clips_data/frames/train/P01/P01_09_286,48
../epic_clips_data/audio/train/P01/P01_18_153.mp3,../epic_clips_data/frames/train/P01/P01_18_153,36
../epic_clips_data/audio/train/P01/P01_109_197.mp3,../epic_clips_data/frames/train/P01/P01_109_197,43
../epic_clips_data/audio/train/P01/P01_17_244.mp3,../epic_clips_data/frames/train/P01/P01_17_244,89
../epic_clips_data/audio/train/P01/P01_07_27.mp3,../epic_clips_data/frames/train/P01/P01_07_27,28
../epic_clips_data/audio/train/P01/P01_07_43.mp3,../epic_clips_data/frames/train/P01/P01_07_43,42
../epic_clips_data/audio/train/P01/P01_17_210.mp3,../epic_clips_data/frames/train/P01/P01_17_210,49
../epic_clips_data/audio/train/P01/P01_01_253.mp3,../epic_clips_data/frames/train/P01/P01_01_253,37
../epic_clips_data/audio/train/P01/P01_105_74.mp3,../epic_clips_data/frames/train/P01/P01_105_74,27
../epic_clips_data/audio/train/P01/P01_18_379.mp3,../epic_clips_data/frames/train/P01/P01_18_379,34
../epic_clips_data/audio/train/P01/P01_18_402.mp3,../epic_clips_data/frames/train/P01/P01_18_402,24
../epic_clips_data/audio/train/P01/P01_05_80.mp3,../epic_clips_data/frames/train/P01/P01_05_80,175
../epic_clips_data/audio/train/P01/P01_05_139.mp3,../epic_clips_data/frames/train/P01/P01_05_139,44
../epic_clips_data/audio/train/P01/P01_18_176.mp3,../epic_clips_data/frames/train/P01/P01_18_176,34
../epic_clips_data/audio/train/P01/P01_109_269.mp3,../epic_clips_data/frames/train/P01/P01_109_269,44
../epic_clips_data/audio/train/P01/P01_01_227.mp3,../epic_clips_data/frames/train/P01/P01_01_227,37
../epic_clips_data/audio/train/P01/P01_02_104.mp3,../epic_clips_data/frames/train/P01/P01_02_104,30
../epic_clips_data/audio/train/P01/P01_09_384.mp3,../epic_clips_data/frames/train/P01/P01_09_384,196
../epic_clips_data/audio/train/P01/P01_09_222.mp3,../epic_clips_data/frames/train/P01/P01_09_222,153
../epic_clips_data/audio/train/P01/P01_06_27.mp3,../epic_clips_data/frames/train/P01/P01_06_27,48
../epic_clips_data/audio/train/P01/P01_17_2.mp3,../epic_clips_data/frames/train/P01/P01_17_2,32
../epic_clips_data/audio/train/P01/P01_09_119.mp3,../epic_clips_data/frames/train/P01/P01_09_119,105
../epic_clips_data/audio/train/P01/P01_105_44.mp3,../epic_clips_data/frames/train/P01/P01_105_44,24
../epic_clips_data/audio/train/P01/P01_01_213.mp3,../epic_clips_data/frames/train/P01/P01_01_213,93
../epic_clips_data/audio/train/P01/P01_106_146.mp3,../epic_clips_data/frames/train/P01/P01_106_146,59
../epic_clips_data/audio/train/P01/P01_09_148.mp3,../epic_clips_data/frames/train/P01/P01_09_148,46
../epic_clips_data/audio/train/P01/P01_06_66.mp3,../epic_clips_data/frames/train/P01/P01_06_66,103
../epic_clips_data/audio/train/P01/P01_01_306.mp3,../epic_clips_data/frames/train/P01/P01_01_306,45
../epic_clips_data/audio/train/P01/P01_106_192.mp3,../epic_clips_data/frames/train/P01/P01_106_192,92
../epic_clips_data/audio/train/P01/P01_18_297.mp3,../epic_clips_data/frames/train/P01/P01_18_297,62
../epic_clips_data/audio/train/P01/P01_17_43.mp3,../epic_clips_data/frames/train/P01/P01_17_43,53
../epic_clips_data/audio/train/P01/P01_105_76.mp3,../epic_clips_data/frames/train/P01/P01_105_76,36
../epic_clips_data/audio/train/P01/P01_109_603.mp3,../epic_clips_data/frames/train/P01/P01_109_603,202
../epic_clips_data/audio/train/P01/P01_09_52.mp3,../epic_clips_data/frames/train/P01/P01_09_52,86
../epic_clips_data/audio/train/P01/P01_19_133.mp3,../epic_clips_data/frames/train/P01/P01_19_133,71
../epic_clips_data/audio/train/P01/P01_18_413.mp3,../epic_clips_data/frames/train/P01/P01_18_413,48
../epic_clips_data/audio/train/P01/P01_06_109.mp3,../epic_clips_data/frames/train/P01/P01_06_109,172
../epic_clips_data/audio/train/P01/P01_105_196.mp3,../epic_clips_data/frames/train/P01/P01_105_196,83
../epic_clips_data/audio/train/P01/P01_18_186.mp3,../epic_clips_data/frames/train/P01/P01_18_186,24
../epic_clips_data/audio/train/P01/P01_18_548.mp3,../epic_clips_data/frames/train/P01/P01_18_548,93
../epic_clips_data/audio/train/P01/P01_18_80.mp3,../epic_clips_data/frames/train/P01/P01_18_80,58
../epic_clips_data/audio/train/P01/P01_109_385.mp3,../epic_clips_data/frames/train/P01/P01_109_385,26
../epic_clips_data/audio/train/P01/P01_18_446.mp3,../epic_clips_data/frames/train/P01/P01_18_446,86
../epic_clips_data/audio/train/P01/P01_18_178.mp3,../epic_clips_data/frames/train/P01/P01_18_178,57
../epic_clips_data/audio/train/P01/P01_05_29.mp3,../epic_clips_data/frames/train/P01/P01_05_29,83
../epic_clips_data/audio/train/P01/P01_109_780.mp3,../epic_clips_data/frames/train/P01/P01_109_780,27
../epic_clips_data/audio/train/P01/P01_18_553.mp3,../epic_clips_data/frames/train/P01/P01_18_553,33
../epic_clips_data/audio/train/P01/P01_06_100.mp3,../epic_clips_data/frames/train/P01/P01_06_100,61
../epic_clips_data/audio/train/P01/P01_03_13.mp3,../epic_clips_data/frames/train/P01/P01_03_13,25
../epic_clips_data/audio/train/P01/P01_102_53.mp3,../epic_clips_data/frames/train/P01/P01_102_53,28
../epic_clips_data/audio/train/P01/P01_09_283.mp3,../epic_clips_data/frames/train/P01/P01_09_283,114
../epic_clips_data/audio/train/P12/P12_02_113.mp3,../epic_clips_data/frames/train/P12/P12_02_113,105
../epic_clips_data/audio/train/P12/P12_104_107.mp3,../epic_clips_data/frames/train/P12/P12_104_107,61
../epic_clips_data/audio/train/P12/P12_01_2.mp3,../epic_clips_data/frames/train/P12/P12_01_2,26
../epic_clips_data/audio/train/P12/P12_04_25.mp3,../epic_clips_data/frames/train/P12/P12_04_25,77
../epic_clips_data/audio/train/P12/P12_07_2.mp3,../epic_clips_data/frames/train/P12/P12_07_2,37
../epic_clips_data/audio/train/P12/P12_101_25.mp3,../epic_clips_data/frames/train/P12/P12_101_25,26
../epic_clips_data/audio/train/P12/P12_101_302.mp3,../epic_clips_data/frames/train/P12/P12_101_302,47
../epic_clips_data/audio/train/P12/P12_103_18.mp3,../epic_clips_data/frames/train/P12/P12_103_18,24
../epic_clips_data/audio/train/P12/P12_02_104.mp3,../epic_clips_data/frames/train/P12/P12_02_104,67
../epic_clips_data/audio/train/P12/P12_04_94.mp3,../epic_clips_data/frames/train/P12/P12_04_94,56
../epic_clips_data/audio/train/P12/P12_04_108.mp3,../epic_clips_data/frames/train/P12/P12_04_108,105
../epic_clips_data/audio/train/P12/P12_04_31.mp3,../epic_clips_data/frames/train/P12/P12_04_31,287
../epic_clips_data/audio/train/P12/P12_02_71.mp3,../epic_clips_data/frames/train/P12/P12_02_71,50
../epic_clips_data/audio/train/P12/P12_104_287.mp3,../epic_clips_data/frames/train/P12/P12_104_287,26
../epic_clips_data/audio/train/P12/P12_101_478.mp3,../epic_clips_data/frames/train/P12/P12_101_478,39
../epic_clips_data/audio/train/P12/P12_05_1.mp3,../epic_clips_data/frames/train/P12/P12_05_1,28
../epic_clips_data/audio/train/P12/P12_101_141.mp3,../epic_clips_data/frames/train/P12/P12_101_141,57
../epic_clips_data/audio/train/P12/P12_101_446.mp3,../epic_clips_data/frames/train/P12/P12_101_446,66
../epic_clips_data/audio/train/P12/P12_04_90.mp3,../epic_clips_data/frames/train/P12/P12_04_90,49
../epic_clips_data/audio/train/P12/P12_02_105.mp3,../epic_clips_data/frames/train/P12/P12_02_105,28
../epic_clips_data/audio/train/P12/P12_101_149.mp3,../epic_clips_data/frames/train/P12/P12_101_149,24
../epic_clips_data/audio/train/P12/P12_101_277.mp3,../epic_clips_data/frames/train/P12/P12_101_277,53
../epic_clips_data/audio/train/P12/P12_07_33.mp3,../epic_clips_data/frames/train/P12/P12_07_33,62
../epic_clips_data/audio/train/P12/P12_02_41.mp3,../epic_clips_data/frames/train/P12/P12_02_41,73
../epic_clips_data/audio/train/P12/P12_104_90.mp3,../epic_clips_data/frames/train/P12/P12_104_90,25
../epic_clips_data/audio/train/P12/P12_07_28.mp3,../epic_clips_data/frames/train/P12/P12_07_28,106
../epic_clips_data/audio/train/P12/P12_02_147.mp3,../epic_clips_data/frames/train/P12/P12_02_147,54
../epic_clips_data/audio/train/P12/P12_01_8.mp3,../epic_clips_data/frames/train/P12/P12_01_8,35
../epic_clips_data/audio/train/P12/P12_04_88.mp3,../epic_clips_data/frames/train/P12/P12_04_88,192
../epic_clips_data/audio/train/P12/P12_101_264.mp3,../epic_clips_data/frames/train/P12/P12_101_264,100
../epic_clips_data/audio/train/P12/P12_104_102.mp3,../epic_clips_data/frames/train/P12/P12_104_102,43
../epic_clips_data/audio/train/P12/P12_104_82.mp3,../epic_clips_data/frames/train/P12/P12_104_82,24
../epic_clips_data/audio/train/P12/P12_02_182.mp3,../epic_clips_data/frames/train/P12/P12_02_182,42
../epic_clips_data/audio/train/P12/P12_04_100.mp3,../epic_clips_data/frames/train/P12/P12_04_100,45
../epic_clips_data/audio/train/P12/P12_04_32.mp3,../epic_clips_data/frames/train/P12/P12_04_32,30
../epic_clips_data/audio/train/P12/P12_02_80.mp3,../epic_clips_data/frames/train/P12/P12_02_80,58
../epic_clips_data/audio/train/P12/P12_101_265.mp3,../epic_clips_data/frames/train/P12/P12_101_265,40
../epic_clips_data/audio/train/P12/P12_101_410.mp3,../epic_clips_data/frames/train/P12/P12_101_410,33
../epic_clips_data/audio/train/P12/P12_104_269.mp3,../epic_clips_data/frames/train/P12/P12_104_269,27
../epic_clips_data/audio/train/P12/P12_104_156.mp3,../epic_clips_data/frames/train/P12/P12_104_156,28
../epic_clips_data/audio/train/P12/P12_02_189.mp3,../epic_clips_data/frames/train/P12/P12_02_189,26
../epic_clips_data/audio/train/P12/P12_07_5.mp3,../epic_clips_data/frames/train/P12/P12_07_5,107
../epic_clips_data/audio/train/P12/P12_04_113.mp3,../epic_clips_data/frames/train/P12/P12_04_113,46
../epic_clips_data/audio/train/P12/P12_07_36.mp3,../epic_clips_data/frames/train/P12/P12_07_36,69
../epic_clips_data/audio/train/P12/P12_101_313.mp3,../epic_clips_data/frames/train/P12/P12_101_313,156
../epic_clips_data/audio/train/P12/P12_101_40.mp3,../epic_clips_data/frames/train/P12/P12_101_40,24
../epic_clips_data/audio/train/P12/P12_101_342.mp3,../epic_clips_data/frames/train/P12/P12_101_342,32
../epic_clips_data/audio/train/P12/P12_104_104.mp3,../epic_clips_data/frames/train/P12/P12_104_104,56
../epic_clips_data/audio/train/P12/P12_04_53.mp3,../epic_clips_data/frames/train/P12/P12_04_53,194
../epic_clips_data/audio/train/P12/P12_101_463.mp3,../epic_clips_data/frames/train/P12/P12_101_463,137
../epic_clips_data/audio/train/P12/P12_07_9.mp3,../epic_clips_data/frames/train/P12/P12_07_9,64
../epic_clips_data/audio/train/P12/P12_02_59.mp3,../epic_clips_data/frames/train/P12/P12_02_59,76
../epic_clips_data/audio/train/P12/P12_101_58.mp3,../epic_clips_data/frames/train/P12/P12_101_58,30
../epic_clips_data/audio/train/P12/P12_104_38.mp3,../epic_clips_data/frames/train/P12/P12_104_38,27
../epic_clips_data/audio/train/P12/P12_04_36.mp3,../epic_clips_data/frames/train/P12/P12_04_36,270
../epic_clips_data/audio/train/P12/P12_103_4.mp3,../epic_clips_data/frames/train/P12/P12_103_4,29
../epic_clips_data/audio/train/P12/P12_02_49.mp3,../epic_clips_data/frames/train/P12/P12_02_49,44
../epic_clips_data/audio/train/P12/P12_103_52.mp3,../epic_clips_data/frames/train/P12/P12_103_52,203
../epic_clips_data/audio/train/P12/P12_01_39.mp3,../epic_clips_data/frames/train/P12/P12_01_39,50
../epic_clips_data/audio/train/P12/P12_104_188.mp3,../epic_clips_data/frames/train/P12/P12_104_188,50
../epic_clips_data/audio/train/P12/P12_101_17.mp3,../epic_clips_data/frames/train/P12/P12_101_17,31
../epic_clips_data/audio/train/P12/P12_01_52.mp3,../epic_clips_data/frames/train/P12/P12_01_52,54
../epic_clips_data/audio/train/P12/P12_02_57.mp3,../epic_clips_data/frames/train/P12/P12_02_57,71
../epic_clips_data/audio/train/P12/P12_101_439.mp3,../epic_clips_data/frames/train/P12/P12_101_439,44
../epic_clips_data/audio/train/P12/P12_104_15.mp3,../epic_clips_data/frames/train/P12/P12_104_15,24
../epic_clips_data/audio/train/P12/P12_02_157.mp3,../epic_clips_data/frames/train/P12/P12_02_157,52
../epic_clips_data/audio/train/P12/P12_04_28.mp3,../epic_clips_data/frames/train/P12/P12_04_28,50
../epic_clips_data/audio/train/P12/P12_104_125.mp3,../epic_clips_data/frames/train/P12/P12_104_125,31
../epic_clips_data/audio/train/P12/P12_02_52.mp3,../epic_clips_data/frames/train/P12/P12_02_52,92
../epic_clips_data/audio/train/P12/P12_04_69.mp3,../epic_clips_data/frames/train/P12/P12_04_69,30
../epic_clips_data/audio/train/P12/P12_04_62.mp3,../epic_clips_data/frames/train/P12/P12_04_62,114
../epic_clips_data/audio/train/P12/P12_104_176.mp3,../epic_clips_data/frames/train/P12/P12_104_176,43
../epic_clips_data/audio/train/P12/P12_02_84.mp3,../epic_clips_data/frames/train/P12/P12_02_84,47
../epic_clips_data/audio/train/P12/P12_04_101.mp3,../epic_clips_data/frames/train/P12/P12_04_101,411
../epic_clips_data/audio/train/P12/P12_104_204.mp3,../epic_clips_data/frames/train/P12/P12_104_204,120
../epic_clips_data/audio/train/P12/P12_04_110.mp3,../epic_clips_data/frames/train/P12/P12_04_110,481
../epic_clips_data/audio/train/P12/P12_101_241.mp3,../epic_clips_data/frames/train/P12/P12_101_241,39
../epic_clips_data/audio/train/P12/P12_101_74.mp3,../epic_clips_data/frames/train/P12/P12_101_74,24
../epic_clips_data/audio/train/P12/P12_01_44.mp3,../epic_clips_data/frames/train/P12/P12_01_44,55
../epic_clips_data/audio/train/P12/P12_101_272.mp3,../epic_clips_data/frames/train/P12/P12_101_272,68
../epic_clips_data/audio/train/P12/P12_05_2.mp3,../epic_clips_data/frames/train/P12/P12_05_2,27
../epic_clips_data/audio/train/P12/P12_101_421.mp3,../epic_clips_data/frames/train/P12/P12_101_421,41
../epic_clips_data/audio/train/P12/P12_104_55.mp3,../epic_clips_data/frames/train/P12/P12_104_55,71
../epic_clips_data/audio/train/P12/P12_01_25.mp3,../epic_clips_data/frames/train/P12/P12_01_25,24
../epic_clips_data/audio/train/P12/P12_101_258.mp3,../epic_clips_data/frames/train/P12/P12_101_258,34
../epic_clips_data/audio/train/P12/P12_103_5.mp3,../epic_clips_data/frames/train/P12/P12_103_5,124
../epic_clips_data/audio/train/P12/P12_101_266.mp3,../epic_clips_data/frames/train/P12/P12_101_266,26
../epic_clips_data/audio/train/P12/P12_01_36.mp3,../epic_clips_data/frames/train/P12/P12_01_36,25
